2023-08-31 16:27:07,5,1187.87,170.87
2023-08-31 16:27:08,2,1083.74,244.66
2023-08-31 16:27:08,13,772.93,116.11
2023-08-31 16:27:08,14,1089.11,141.62
2023-08-31 16:27:08,16,1051.54,99.11
2023-08-31 16:27:08,5,1200.02,179.43
2023-08-31 16:27:09,2,1038.93,251.54
2023-08-31 16:27:09,13,772.95,116.78
2023-08-31 16:27:09,14,1098.97,139.99
2023-08-31 16:27:09,16,1029.86,97.24
2023-08-31 16:27:09,5,1177.00,178.80
2023-08-31 16:27:10,2,1049.70,276.64
2023-08-31 16:27:10,13,863.03,126.02
2023-08-31 16:27:10,14,1073.12,140.24
2023-08-31 16:27:10,16,932.15,131.07
2023-08-31 16:27:10,5,1167.41,178.54
2023-08-31 16:27:11,2,1068.89,272.34
2023-08-31 16:27:11,13,860.39,127.60
2023-08-31 16:27:11,14,1046.94,140.75
2023-08-31 16:27:11,16,729.55,158.88
2023-08-31 16:27:11,5,1182.60,178.27
2023-08-31 16:27:12,2,1103.55,228.75
2023-08-31 16:27:12,14,1095.50,141.20
2023-08-31 16:27:12,16,638.27,159.28
2023-08-31 16:27:12,5,1195.59,178.80
2023-08-31 16:27:12,13,866.42,122.08
2023-08-31 16:27:13,2,1098.20,231.05
2023-08-31 16:27:13,14,1096.60,141.79
2023-08-31 16:27:13,16,567.21,168.64
2023-08-31 16:27:13,5,1195.80,178.54
2023-08-31 16:27:13,13,869.47,118.92
2023-08-31 16:27:14,2,1023.54,261.12
2023-08-31 16:27:14,14,1056.96,140.01
2023-08-31 16:27:14,16,576.67,167.89
2023-08-31 16:27:14,5,1157.94,176.36
2023-08-31 16:27:14,13,876.55,123.78
2023-08-31 16:27:15,2,1032.96,256.68
2023-08-31 16:27:15,14,1048.87,126.38
2023-08-31 16:27:15,16,579.56,164.13
2023-08-31 16:27:15,5,1210.19,170.78
2023-08-31 16:27:15,13,848.39,305.17
2023-08-31 16:27:16,2,1083.06,242.64
2023-08-31 16:27:16,14,1107.99,121.86
2023-08-31 16:27:16,16,587.75,169.57
2023-08-31 16:27:16,5,1214.47,170.32
2023-08-31 16:27:16,13,827.53,268.65
2023-08-31 16:27:17,2,1083.67,232.55
2023-08-31 16:27:17,14,1115.99,120.73
2023-08-31 16:27:17,16,593.66,172.44
2023-08-31 16:27:17,5,1214.12,170.10
2023-08-31 16:27:17,13,851.40,289.27
2023-08-31 16:27:18,2,1086.46,246.22
2023-08-31 16:27:18,14,1126.92,121.05
2023-08-31 16:27:18,16,593.25,171.60
2023-08-31 16:27:18,5,1218.39,172.80
2023-08-31 16:27:18,13,861.27,287.48
2023-08-31 16:27:19,2,1028.14,281.29
2023-08-31 16:27:19,14,1120.36,120.70
2023-08-31 16:27:19,16,592.28,171.50
2023-08-31 16:27:19,5,1196.65,175.10
2023-08-31 16:27:19,13,866.27,284.84
2023-08-31 16:27:20,2,1031.84,273.07
2023-08-31 16:27:20,14,1135.42,132.58
2023-08-31 16:27:20,16,593.18,173.66
2023-08-31 16:27:20,5,1193.37,176.58
2023-08-31 16:27:20,13,867.65,285.87
2023-08-31 16:27:21,2,1007.54,270.13
2023-08-31 16:27:21,14,1108.46,129.28
2023-08-31 16:27:21,16,593.97,175.12
2023-08-31 16:27:21,5,1193.98,176.74
2023-08-31 16:27:21,13,864.09,277.18
2023-08-31 16:27:22,2,915.37,268.59
2023-08-31 16:27:22,14,1144.71,127.54
2023-08-31 16:27:22,16,595.71,175.35
2023-08-31 16:27:22,5,1194.67,179.33
2023-08-31 16:27:22,13,864.22,270.15
2023-08-31 16:27:23,2,869.05,239.86
2023-08-31 16:27:23,14,1147.23,124.89
2023-08-31 16:27:23,16,595.79,171.71
2023-08-31 16:27:23,5,1195.52,178.76
2023-08-31 16:27:23,13,856.80,266.91
2023-08-31 16:27:24,2,923.05,201.88
2023-08-31 16:27:24,14,1142.26,126.38
2023-08-31 16:27:24,16,587.37,167.50
2023-08-31 16:27:24,5,1178.57,170.36
2023-08-31 16:27:24,13,862.11,268.40
2023-08-31 16:27:25,2,903.76,206.27
2023-08-31 16:27:25,14,1148.20,128.16
2023-08-31 16:27:25,16,585.69,165.21
2023-08-31 16:27:25,5,1157.42,182.60
2023-08-31 16:27:25,13,876.34,162.15
2023-08-31 16:27:26,2,894.31,261.72
2023-08-31 16:27:26,14,1144.27,130.15
2023-08-31 16:27:26,16,577.64,166.50
2023-08-31 16:27:26,5,1143.24,173.03
2023-08-31 16:27:26,13,874.85,99.31
2023-08-31 16:27:27,2,971.41,246.25
2023-08-31 16:27:27,14,1140.67,126.40
2023-08-31 16:27:27,16,479.72,161.67
2023-08-31 16:27:27,5,1153.49,169.72
2023-08-31 16:27:27,13,814.16,142.21
2023-08-31 16:27:28,2,985.66,252.28
2023-08-31 16:27:28,14,1141.61,126.62
2023-08-31 16:27:28,16,475.17,157.05
2023-08-31 16:27:28,5,1152.11,168.90
2023-08-31 16:27:28,13,725.41,219.26
